time,street,level,median_length,median_delay,median_speed_kmh,total_records,median_level,day,hours,day_of_week,hour_of_day,street_category,level_category,day_part
2022-08-12 21:00:00,Jenderal AH Nasution,1,1646.0,69.5,27.425,30,1.0,Friday,21,4,3,2,0,Night
2022-08-12 21:00:00,Jenderal AH Nasution,2,1757.0,130.5,21.58,86,2.0,Friday,21,4,3,2,1,Night
2022-08-12 21:00:00,Jenderal AH Nasution,3,3245.0,230.0,21.86,13,3.0,Friday,21,4,3,2,2,Night
2022-08-12 21:00:00,Jenderal Ibrahim Adjie,1,1390.0,76.0,25.63,9,1.0,Friday,21,4,3,4,0,Night
2022-08-12 21:00:00,Jenderal Ibrahim Adjie,2,751.0,81.0,17.5,26,2.0,Friday,21,4,3,4,1,Night
2022-08-12 21:00:00,Jenderal Ibrahim Adjie,3,731.0,107.0,14.26,5,3.0,Friday,21,4,3,4,2,Night
2022-08-12 21:00:00,LLRE Martadinata,1,784.0,60.0,17.39,1,1.0,Friday,21,4,3,6,0,Night
2022-08-12 21:00:00,LLRE Martadinata,2,857.0,117.0,15.14,23,2.0,Friday,21,4,3,6,1,Night
2022-08-12 21:00:00,LLRE Martadinata,3,576.0,140.0,9.6,17,3.0,Friday,21,4,3,6,2,Night
2022-08-12 21:00:00,LLRE Martadinata,4,435.0,189.5,6.1899996,6,4.0,Friday,21,4,3,6,3,Night
2022-08-12 21:00:00,N11 Soekarno-Hatta,1,2236.0,64.0,38.95,23,1.0,Friday,21,4,3,7,0,Night
2022-08-12 21:00:00,N11 Soekarno-Hatta,2,1483.0,65.0,20.05,19,2.0,Friday,21,4,3,7,1,Night
2022-08-12 21:00:00,N11 Soekarno-Hatta,3,529.0,95.0,12.16,35,3.0,Friday,21,4,3,7,2,Night
2022-08-12 21:00:00,N11 Soekarno-Hatta,4,256.0,136.0,5.62,7,4.0,Friday,21,4,3,7,3,Night
2022-08-12 21:00:00,Peta,2,510.0,64.0,15.22,7,2.0,Friday,21,4,3,8,1,Night
2022-08-12 21:00:00,Terusan Buah Batu,2,2275.0,133.0,19.39,21,2.0,Friday,21,4,3,9,1,Night
2022-08-12 21:00:00,Terusan Buah Batu,3,574.0,92.5,13.395,6,3.0,Friday,21,4,3,9,2,Night
2022-08-12 22:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,17,5.0,Friday,22,4,3,0,4,Night
2022-08-12 22:00:00,Ir Haji Juanda,1,988.0,60.0,19.31,2,1.0,Friday,22,4,3,1,0,Night
2022-08-12 22:00:00,LLRE Martadinata,1,1130.0,62.0,19.72,1,1.0,Friday,22,4,3,6,0,Night
2022-08-12 22:00:00,N11 Soekarno-Hatta,2,769.0,73.0,18.69,2,2.0,Friday,22,4,3,7,1,Night
2022-08-12 23:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Friday,23,4,3,0,4,Night
2022-08-12 23:00:00,Ir Haji Juanda,3,445.0,60.5,11.42,2,3.0,Friday,23,4,3,1,2,Night
2022-08-12 23:00:00,Jenderal AH Nasution,2,970.0,61.0,23.96,7,2.0,Friday,23,4,3,2,1,Night
2022-08-12 23:00:00,LLRE Martadinata,2,846.0,65.0,17.54,1,2.0,Friday,23,4,3,6,1,Night
2022-08-12 23:00:00,N11 Soekarno-Hatta,3,795.0,78.5,20.575,2,3.0,Friday,23,4,3,7,2,Night
2022-08-12 23:00:00,Terusan Buah Batu,3,399.0,104.0,9.02,3,3.0,Friday,23,4,3,9,2,Night
2022-08-13 00:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,59,5.0,Saturday,0,5,0,0,4,Midnight
2022-08-13 00:00:00,Jenderal Ibrahim Adjie,1,1035.0,71.0,22.17,5,1.0,Saturday,0,5,0,4,0,Midnight
2022-08-13 00:00:00,Jenderal Ibrahim Adjie,2,1035.0,72.0,21.96,4,2.0,Saturday,0,5,0,4,1,Midnight
2022-08-13 00:00:00,Terusan Buah Batu,2,1047.0,63.0,20.49,5,2.0,Saturday,0,5,0,9,1,Midnight
2022-08-13 01:00:00,LLRE Martadinata,1,1700.0,90.0,20.25,11,1.0,Saturday,1,5,0,6,0,Midnight
2022-08-13 01:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Saturday,1,5,0,0,4,Midnight
2022-08-13 02:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Saturday,2,5,0,0,4,Midnight
2022-08-13 02:00:00,Jenderal Ibrahim Adjie,2,278.0,95.0,6.6,3,2.0,Saturday,2,5,0,4,1,Midnight
2022-08-13 02:00:00,Jenderal Ibrahim Adjie,3,357.0,107.0,7.15,7,3.0,Saturday,2,5,0,4,2,Midnight
2022-08-13 03:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Saturday,3,5,0,0,4,Midnight
2022-08-13 04:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Saturday,4,5,0,0,4,Midnight
2022-08-13 04:00:00,N11 Soekarno-Hatta,3,617.0,85.5,15.575,8,3.0,Saturday,4,5,0,7,2,Midnight
2022-08-13 05:00:00,N11 Soekarno-Hatta,2,903.0,61.0,21.49,5,2.0,Saturday,5,5,1,7,1,Morning
2022-08-13 05:00:00,N11 Soekarno-Hatta,3,605.0,106.0,14.18,13,3.0,Saturday,5,5,1,7,2,Morning
2022-08-13 05:00:00,Ir Haji Juanda,3,230.0,76.0,6.6899996,4,3.0,Saturday,5,5,1,1,2,Morning
2022-08-13 05:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,61,5.0,Saturday,5,5,1,0,4,Morning
2022-08-13 06:00:00,N11 Soekarno-Hatta,1,1136.0,66.0,23.62,18,1.0,Saturday,6,5,1,7,0,Morning
2022-08-13 06:00:00,N11 Soekarno-Hatta,2,449.0,60.0,12.68,6,2.0,Saturday,6,5,1,7,1,Morning
2022-08-13 06:00:00,N11 Soekarno-Hatta,3,829.0,106.0,15.41,33,3.0,Saturday,6,5,1,7,2,Morning
2022-08-13 06:00:00,N11 Soekarno-Hatta,4,237.0,108.0,6.775,14,4.0,Saturday,6,5,1,7,3,Morning
2022-08-13 06:00:00,Peta,1,717.0,60.0,17.08,3,1.0,Saturday,6,5,1,8,0,Morning
2022-08-13 06:00:00,Peta,2,1001.0,75.0,20.49,8,2.0,Saturday,6,5,1,8,1,Morning
2022-08-13 06:00:00,Terusan Buah Batu,2,2570.0,125.0,24.85,3,2.0,Saturday,6,5,1,9,1,Morning
2022-08-13 06:00:00,Ir Haji Juanda,3,594.0,74.5,14.245,14,3.0,Saturday,6,5,1,1,2,Morning
2022-08-13 06:00:00,Ir Haji Juanda,2,988.0,93.0,16.38,11,2.0,Saturday,6,5,1,1,1,Morning
2022-08-13 06:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Saturday,6,5,1,0,4,Morning
2022-08-13 06:00:00,Jenderal Ibrahim Adjie,2,1071.0,84.5,21.475,10,2.0,Saturday,6,5,1,4,1,Morning
2022-08-13 06:00:00,Jenderal Ahmad Yani,3,406.0,98.0,9.02,1,3.0,Saturday,6,5,1,3,2,Morning
2022-08-13 06:00:00,Jenderal AH Nasution,3,309.0,127.0,6.48,8,3.0,Saturday,6,5,1,2,2,Morning
2022-08-13 06:00:00,KH Wahid Hasyim,2,944.0,74.0,17.55,12,2.0,Saturday,6,5,1,5,1,Morning
2022-08-13 06:00:00,LLRE Martadinata,1,1130.0,61.0,20.17,1,1.0,Saturday,6,5,1,6,0,Morning
2022-08-13 06:00:00,LLRE Martadinata,2,889.0,104.5,15.445,8,2.0,Saturday,6,5,1,6,1,Morning
2022-08-13 06:00:00,LLRE Martadinata,3,554.0,103.0,11.245,14,3.0,Saturday,6,5,1,6,2,Morning
2022-08-13 07:00:00,Cibaduyut Raya,1,1196.0,81.0,21.36,5,1.0,Saturday,7,5,1,0,0,Morning
2022-08-13 07:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Saturday,7,5,1,0,4,Morning
2022-08-13 07:00:00,KH Wahid Hasyim,2,791.0,83.5,17.885,4,2.0,Saturday,7,5,1,5,1,Morning
2022-08-13 07:00:00,Ir Haji Juanda,2,1111.0,86.0,19.04,81,2.0,Saturday,7,5,1,1,1,Morning
2022-08-13 07:00:00,Ir Haji Juanda,3,754.0,95.0,13.835,50,3.0,Saturday,7,5,1,1,2,Morning
2022-08-13 07:00:00,Jenderal Ahmad Yani,1,972.0,69.0,20.65,9,1.0,Saturday,7,5,1,3,0,Morning
2022-08-13 07:00:00,Jenderal Ahmad Yani,2,1062.0,74.0,19.89,9,2.0,Saturday,7,5,1,3,1,Morning
2022-08-13 07:00:00,Jenderal AH Nasution,1,1361.0,71.0,26.665,24,1.0,Saturday,7,5,1,2,0,Morning
2022-08-13 07:00:00,Jenderal AH Nasution,2,1837.0,107.0,24.95,91,2.0,Saturday,7,5,1,2,1,Morning
2022-08-13 07:00:00,Jenderal AH Nasution,3,1076.0,72.0,22.02,17,3.0,Saturday,7,5,1,2,2,Morning
2022-08-13 07:00:00,Jenderal Ibrahim Adjie,1,1515.0,61.0,27.56,1,1.0,Saturday,7,5,1,4,0,Morning
2022-08-13 07:00:00,Jenderal Ibrahim Adjie,2,1475.0,74.0,24.14,35,2.0,Saturday,7,5,1,4,1,Morning
2022-08-13 07:00:00,Jenderal Ibrahim Adjie,3,1259.0,320.0,10.04,11,3.0,Saturday,7,5,1,4,2,Morning
2022-08-13 07:00:00,Jenderal Ibrahim Adjie,4,722.0,267.0,6.75,2,4.0,Saturday,7,5,1,4,3,Morning
2022-08-13 07:00:00,KH Wahid Hasyim,1,1008.0,63.0,20.76,1,1.0,Saturday,7,5,1,5,0,Morning
2022-08-13 07:00:00,LLRE Martadinata,3,383.0,88.5,9.98,6,3.0,Saturday,7,5,1,6,2,Morning
2022-08-13 07:00:00,Peta,1,717.0,60.0,17.11,2,1.0,Saturday,7,5,1,8,0,Morning
2022-08-13 07:00:00,N11 Soekarno-Hatta,1,1618.0,73.0,29.16,17,1.0,Saturday,7,5,1,7,0,Morning
2022-08-13 07:00:00,N11 Soekarno-Hatta,2,1272.0,78.0,23.63,29,2.0,Saturday,7,5,1,7,1,Morning
2022-08-13 07:00:00,N11 Soekarno-Hatta,3,652.0,89.0,17.01,59,3.0,Saturday,7,5,1,7,2,Morning
2022-08-13 07:00:00,Peta,2,1006.0,126.0,13.84,35,2.0,Saturday,7,5,1,8,1,Morning
2022-08-13 07:00:00,N11 Soekarno-Hatta,4,449.0,165.0,6.0550003,16,4.0,Saturday,7,5,1,7,3,Morning
2022-08-13 07:00:00,Terusan Buah Batu,2,1387.0,119.0,19.24,27,2.0,Saturday,7,5,1,9,1,Morning
2022-08-13 07:00:00,Terusan Buah Batu,3,399.0,96.0,9.68,22,3.0,Saturday,7,5,1,9,2,Morning
2022-08-13 08:00:00,Ir Haji Juanda,1,1311.0,71.0,25.58,9,1.0,Saturday,8,5,1,1,0,Morning
2022-08-13 08:00:00,Ir Haji Juanda,2,1063.0,84.0,17.56,119,2.0,Saturday,8,5,1,1,1,Morning
2022-08-13 08:00:00,Ir Haji Juanda,3,885.0,118.0,14.46,59,3.0,Saturday,8,5,1,1,2,Morning
2022-08-13 08:00:00,Ir Haji Juanda,4,281.0,216.0,3.99,1,4.0,Saturday,8,5,1,1,3,Morning
2022-08-13 08:00:00,Jenderal Ahmad Yani,1,1153.0,67.0,22.43,1,1.0,Saturday,8,5,1,3,0,Morning
2022-08-13 08:00:00,Jenderal Ahmad Yani,2,972.0,79.0,19.53,30,2.0,Saturday,8,5,1,3,1,Morning
2022-08-13 08:00:00,Jenderal Ahmad Yani,3,600.0,84.0,12.85,2,3.0,Saturday,8,5,1,3,2,Morning
2022-08-13 08:00:00,Jenderal AH Nasution,1,1850.0,87.0,27.7,49,1.0,Saturday,8,5,1,2,0,Morning
2022-08-13 08:00:00,Jenderal AH Nasution,2,1199.0,95.0,22.05,123,2.0,Saturday,8,5,1,2,1,Morning
2022-08-13 08:00:00,Jenderal AH Nasution,3,1024.0,144.0,16.88,55,3.0,Saturday,8,5,1,2,2,Morning
2022-08-13 08:00:00,Jenderal Ibrahim Adjie,1,1639.0,60.0,28.39,2,1.0,Saturday,8,5,1,4,0,Morning
2022-08-13 08:00:00,Jenderal Ibrahim Adjie,2,1515.0,94.5,21.81,72,2.0,Saturday,8,5,1,4,1,Morning
2022-08-13 08:00:00,Jenderal Ibrahim Adjie,3,548.0,120.0,11.08,39,3.0,Saturday,8,5,1,4,2,Morning
2022-08-13 08:00:00,KH Wahid Hasyim,1,1156.0,76.0,22.42,15,1.0,Saturday,8,5,1,5,0,Morning
2022-08-13 08:00:00,KH Wahid Hasyim,2,805.0,70.0,19.42,33,2.0,Saturday,8,5,1,5,1,Morning
2022-08-13 08:00:00,LLRE Martadinata,2,664.0,87.0,14.2,7,2.0,Saturday,8,5,1,6,1,Morning
2022-08-13 08:00:00,LLRE Martadinata,3,405.0,93.0,9.61,9,3.0,Saturday,8,5,1,6,2,Morning
2022-08-13 08:00:00,Peta,2,907.0,137.0,13.02,18,2.0,Saturday,8,5,1,8,1,Morning
2022-08-13 08:00:00,Peta,3,509.0,104.0,10.29,50,3.0,Saturday,8,5,1,8,2,Morning
2022-08-13 08:00:00,Terusan Buah Batu,1,1277.0,63.5,24.29,6,1.0,Saturday,8,5,1,9,0,Morning
2022-08-13 08:00:00,Terusan Buah Batu,2,1167.0,74.0,22.48,43,2.0,Saturday,8,5,1,9,1,Morning
2022-08-13 08:00:00,Terusan Buah Batu,3,428.0,105.0,11.76,4,3.0,Saturday,8,5,1,9,2,Morning
2022-08-13 08:00:00,Terusan Buah Batu,4,212.0,100.0,6.31,1,4.0,Saturday,8,5,1,9,3,Morning
2022-08-13 08:00:00,N11 Soekarno-Hatta,2,1188.0,74.5,22.225,64,2.0,Saturday,8,5,1,7,1,Morning
2022-08-13 08:00:00,N11 Soekarno-Hatta,1,2033.0,69.0,33.22,47,1.0,Saturday,8,5,1,7,0,Morning
2022-08-13 08:00:00,N11 Soekarno-Hatta,4,347.0,148.5,6.2,60,4.0,Saturday,8,5,1,7,3,Morning
2022-08-13 08:00:00,N11 Soekarno-Hatta,3,516.0,98.0,13.32,85,3.0,Saturday,8,5,1,7,2,Morning
2022-08-13 08:00:00,Cibaduyut Raya,1,1357.0,76.0,22.67,32,1.0,Saturday,8,5,1,0,0,Morning
2022-08-13 08:00:00,Cibaduyut Raya,2,562.0,105.0,12.38,1,2.0,Saturday,8,5,1,0,1,Morning
2022-08-13 08:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Saturday,8,5,1,0,4,Morning
2022-08-13 09:00:00,LLRE Martadinata,4,857.0,489.0,5.19,3,4.0,Saturday,9,5,1,6,3,Morning
2022-08-13 09:00:00,Cibaduyut Raya,3,393.0,99.0,10.040001,4,3.0,Saturday,9,5,1,0,2,Morning
2022-08-13 09:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,60,5.0,Saturday,9,5,1,0,4,Morning
2022-08-13 09:00:00,Cibaduyut Raya,1,1455.0,93.0,20.39,28,1.0,Saturday,9,5,1,0,0,Morning
2022-08-13 09:00:00,Cibaduyut Raya,2,983.0,105.0,17.11,7,2.0,Saturday,9,5,1,0,1,Morning
2022-08-13 09:00:00,Ir Haji Juanda,1,988.0,82.5,16.634998,14,1.0,Saturday,9,5,1,1,0,Morning
2022-08-13 09:00:00,Ir Haji Juanda,2,1271.0,92.0,18.26,118,2.0,Saturday,9,5,1,1,1,Morning
2022-08-13 09:00:00,Ir Haji Juanda,3,989.0,121.0,13.2,74,3.0,Saturday,9,5,1,1,2,Morning
2022-08-13 09:00:00,Ir Haji Juanda,4,823.5,486.0,4.5,12,4.0,Saturday,9,5,1,1,3,Morning
2022-08-13 09:00:00,Jenderal Ahmad Yani,1,1262.0,60.0,23.2,7,1.0,Saturday,9,5,1,3,0,Morning
2022-08-13 09:00:00,Jenderal Ahmad Yani,2,997.0,78.0,18.535,72,2.0,Saturday,9,5,1,3,1,Morning
2022-08-13 09:00:00,Jenderal Ahmad Yani,3,303.0,100.0,8.33,45,3.0,Saturday,9,5,1,3,2,Morning
2022-08-13 09:00:00,Jenderal Ahmad Yani,4,303.0,134.5,6.495,4,4.0,Saturday,9,5,1,3,3,Morning
2022-08-13 09:00:00,Jenderal AH Nasution,1,1415.0,80.0,25.85,3,1.0,Saturday,9,5,1,2,0,Morning
2022-08-13 09:00:00,Jenderal AH Nasution,2,1396.0,112.0,22.16,183,2.0,Saturday,9,5,1,2,1,Morning
2022-08-13 09:00:00,Jenderal AH Nasution,3,1013.0,165.0,13.32,45,3.0,Saturday,9,5,1,2,2,Morning
2022-08-13 09:00:00,Jenderal Ibrahim Adjie,1,1092.0,44.0,25.47,7,1.0,Saturday,9,5,1,4,0,Morning
2022-08-13 09:00:00,Jenderal Ibrahim Adjie,2,1207.0,82.0,20.51,60,2.0,Saturday,9,5,1,4,1,Morning
2022-08-13 09:00:00,Jenderal Ibrahim Adjie,3,611.0,106.5,12.795,42,3.0,Saturday,9,5,1,4,2,Morning
2022-08-13 09:00:00,Jenderal Ibrahim Adjie,4,274.0,269.0,2.49,1,4.0,Saturday,9,5,1,4,3,Morning
2022-08-13 09:00:00,KH Wahid Hasyim,1,1008.0,74.0,19.115,6,1.0,Saturday,9,5,1,5,0,Morning
2022-08-13 09:00:00,KH Wahid Hasyim,2,873.0,83.0,18.56,131,2.0,Saturday,9,5,1,5,1,Morning
2022-08-13 09:00:00,KH Wahid Hasyim,3,896.0,139.5,14.405001,4,3.0,Saturday,9,5,1,5,2,Morning
2022-08-13 09:00:00,LLRE Martadinata,3,531.0,101.0,11.66,25,3.0,Saturday,9,5,1,6,2,Morning
2022-08-13 09:00:00,LLRE Martadinata,2,711.0,77.0,15.33,69,2.0,Saturday,9,5,1,6,1,Morning
2022-08-13 09:00:00,N11 Soekarno-Hatta,1,2111.0,80.0,35.55,40,1.0,Saturday,9,5,1,7,0,Morning
2022-08-13 09:00:00,N11 Soekarno-Hatta,2,1428.0,103.5,21.925,134,2.0,Saturday,9,5,1,7,1,Morning
2022-08-13 09:00:00,N11 Soekarno-Hatta,3,930.0,119.0,15.5,106,3.0,Saturday,9,5,1,7,2,Morning
2022-08-13 09:00:00,N11 Soekarno-Hatta,4,347.0,156.0,6.205,42,4.0,Saturday,9,5,1,7,3,Morning
2022-08-13 09:00:00,Peta,1,1185.0,71.0,19.9,4,1.0,Saturday,9,5,1,8,0,Morning
2022-08-13 09:00:00,Peta,2,1007.0,125.0,15.14,35,2.0,Saturday,9,5,1,8,1,Morning
2022-08-13 09:00:00,Peta,3,613.0,136.5,10.315001,8,3.0,Saturday,9,5,1,8,2,Morning
2022-08-13 09:00:00,Peta,4,210.0,114.0,5.66,22,4.0,Saturday,9,5,1,8,3,Morning
2022-08-13 09:00:00,Terusan Buah Batu,2,1167.0,99.0,18.41,29,2.0,Saturday,9,5,1,9,1,Morning
2022-08-13 09:00:00,Terusan Buah Batu,3,2862.0,473.0,12.91,49,3.0,Saturday,9,5,1,9,2,Morning
2022-08-13 09:00:00,Terusan Buah Batu,4,428.0,170.0,7.16,15,4.0,Saturday,9,5,1,9,3,Morning
2022-08-13 10:00:00,Terusan Buah Batu,4,519.0,301.0,5.67,41,4.0,Saturday,10,5,1,9,3,Morning
2022-08-13 10:00:00,Terusan Buah Batu,3,1989.0,397.0,12.68,75,3.0,Saturday,10,5,1,9,2,Morning
2022-08-13 10:00:00,Terusan Buah Batu,2,1749.0,188.0,16.75,9,2.0,Saturday,10,5,1,9,1,Morning
2022-08-13 10:00:00,Terusan Buah Batu,1,1167.0,63.0,25.37,1,1.0,Saturday,10,5,1,9,0,Morning
2022-08-13 10:00:00,Cibaduyut Raya,1,1545.0,101.0,20.64,41,1.0,Saturday,10,5,1,0,0,Morning
2022-08-13 10:00:00,Cibaduyut Raya,2,1545.0,169.0,16.57,49,2.0,Saturday,10,5,1,0,1,Morning
2022-08-13 10:00:00,Cibaduyut Raya,3,848.0,164.0,12.11,1,3.0,Saturday,10,5,1,0,2,Morning
2022-08-13 10:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,59,5.0,Saturday,10,5,1,0,4,Morning
2022-08-13 10:00:00,Ir Haji Juanda,1,906.0,68.5,16.64,6,1.0,Saturday,10,5,1,1,0,Morning
2022-08-13 10:00:00,Ir Haji Juanda,2,1290.0,107.0,18.56,137,2.0,Saturday,10,5,1,1,1,Morning
2022-08-13 10:00:00,Ir Haji Juanda,3,1063.0,155.0,12.09,173,3.0,Saturday,10,5,1,1,2,Morning
2022-08-13 10:00:00,Ir Haji Juanda,4,993.0,261.0,8.96,13,4.0,Saturday,10,5,1,1,3,Morning
2022-08-13 10:00:00,Jenderal Ahmad Yani,1,1379.0,65.0,24.355,18,1.0,Saturday,10,5,1,3,0,Morning
2022-08-13 10:00:00,Jenderal Ahmad Yani,2,873.0,101.5,16.785,118,2.0,Saturday,10,5,1,3,1,Morning
2022-08-13 10:00:00,Jenderal Ahmad Yani,3,673.0,168.5,11.594999,92,3.0,Saturday,10,5,1,3,2,Morning
2022-08-13 10:00:00,Jenderal Ahmad Yani,4,234.0,111.0,5.85,9,4.0,Saturday,10,5,1,3,3,Morning
2022-08-13 10:00:00,Jenderal AH Nasution,2,1258.5,118.0,19.95,126,2.0,Saturday,10,5,1,2,1,Morning
2022-08-13 10:00:00,Jenderal AH Nasution,4,576.0,240.0,7.22,3,4.0,Saturday,10,5,1,2,3,Morning
2022-08-13 10:00:00,Jenderal Ibrahim Adjie,1,1116.0,55.0,28.2,14,1.0,Saturday,10,5,1,4,0,Morning
2022-08-13 10:00:00,Jenderal Ibrahim Adjie,2,1417.0,108.0,20.4,51,2.0,Saturday,10,5,1,4,1,Morning
2022-08-13 10:00:00,Jenderal Ibrahim Adjie,3,909.0,169.0,11.98,60,3.0,Saturday,10,5,1,4,2,Morning
2022-08-13 10:00:00,Jenderal Ibrahim Adjie,4,263.0,155.0,4.65,39,4.0,Saturday,10,5,1,4,3,Morning
2022-08-13 10:00:00,KH Wahid Hasyim,1,1008.0,65.0,19.56,20,1.0,Saturday,10,5,1,5,0,Morning
2022-08-13 10:00:00,KH Wahid Hasyim,2,896.0,89.0,17.62,109,2.0,Saturday,10,5,1,5,1,Morning
2022-08-13 10:00:00,KH Wahid Hasyim,3,873.0,151.0,13.41,37,3.0,Saturday,10,5,1,5,2,Morning
2022-08-13 10:00:00,KH Wahid Hasyim,4,408.0,239.0,5.19,5,4.0,Saturday,10,5,1,5,3,Morning
2022-08-13 10:00:00,LLRE Martadinata,1,1239.0,71.0,20.0,3,1.0,Saturday,10,5,1,6,0,Morning
2022-08-13 10:00:00,LLRE Martadinata,2,719.0,84.5,13.455,54,2.0,Saturday,10,5,1,6,1,Morning
2022-08-13 10:00:00,LLRE Martadinata,3,531.0,95.0,11.365,74,3.0,Saturday,10,5,1,6,2,Morning
2022-08-13 10:00:00,LLRE Martadinata,4,531.0,180.0,7.86,2,4.0,Saturday,10,5,1,6,3,Morning
2022-08-13 10:00:00,N11 Soekarno-Hatta,1,1464.0,67.5,30.560001,30,1.0,Saturday,10,5,1,7,0,Morning
2022-08-13 10:00:00,N11 Soekarno-Hatta,2,1450.0,99.0,23.26,129,2.0,Saturday,10,5,1,7,1,Morning
2022-08-13 10:00:00,N11 Soekarno-Hatta,3,811.0,120.5,15.13,168,3.0,Saturday,10,5,1,7,2,Morning
2022-08-13 10:00:00,N11 Soekarno-Hatta,4,737.0,208.0,7.84,59,4.0,Saturday,10,5,1,7,3,Morning
2022-08-13 10:00:00,Peta,1,717.0,62.5,16.765,4,1.0,Saturday,10,5,1,8,0,Morning
2022-08-13 10:00:00,Peta,2,1020.0,125.5,14.139999,36,2.0,Saturday,10,5,1,8,1,Morning
2022-08-13 10:00:00,Peta,3,1259.0,251.0,10.985,58,3.0,Saturday,10,5,1,8,2,Morning
2022-08-13 11:00:00,Cibaduyut Raya,1,1488.0,121.0,19.03,31,1.0,Saturday,11,5,2,0,0,Afternoon
2022-08-13 11:00:00,Cibaduyut Raya,2,1488.0,186.0,15.565001,56,2.0,Saturday,11,5,2,0,1,Afternoon
2022-08-13 11:00:00,Cibaduyut Raya,3,847.0,187.0,11.14,5,3.0,Saturday,11,5,2,0,2,Afternoon
2022-08-13 11:00:00,Cibaduyut Raya,5,24.0,-1.0,0.0,46,5.0,Saturday,11,5,2,0,4,Afternoon
2022-08-13 11:00:00,Ir Haji Juanda,1,761.0,60.5,17.02,2,1.0,Saturday,11,5,2,1,0,Afternoon
2022-08-13 11:00:00,Ir Haji Juanda,2,1458.0,125.0,18.13,63,2.0,Saturday,11,5,2,1,1,Afternoon
2022-08-13 11:00:00,Ir Haji Juanda,3,958.0,233.0,12.55,135,3.0,Saturday,11,5,2,1,2,Afternoon
2022-08-13 11:00:00,Ir Haji Juanda,4,2405.5,1563.5,4.76,44,4.0,Saturday,11,5,2,1,3,Afternoon
2022-08-13 11:00:00,Jenderal Ahmad Yani,1,1113.0,75.0,22.255001,10,1.0,Saturday,11,5,2,3,0,Afternoon
2022-08-13 11:00:00,Jenderal Ahmad Yani,2,1075.0,105.0,17.34,111,2.0,Saturday,11,5,2,3,1,Afternoon
2022-08-13 11:00:00,Jenderal Ahmad Yani,3,730.0,197.0,11.32,57,3.0,Saturday,11,5,2,3,2,Afternoon
2022-08-13 11:00:00,Jenderal Ahmad Yani,4,673.0,360.0,5.48,7,4.0,Saturday,11,5,2,3,3,Afternoon
2022-08-13 11:00:00,Jenderal AH Nasution,1,968.0,40.0,28.7,12,1.0,Saturday,11,5,2,2,0,Afternoon
2022-08-13 11:00:00,Jenderal AH Nasution,2,1074.0,77.0,20.18,26,2.0,Saturday,11,5,2,2,1,Afternoon
2022-08-13 11:00:00,Jenderal AH Nasution,3,1874.0,361.5,12.805,142,3.0,Saturday,11,5,2,2,2,Afternoon
2022-08-13 11:00:00,Jenderal AH Nasution,4,2401.0,1123.0,6.63,43,4.0,Saturday,11,5,2,2,3,Afternoon
2022-08-13 11:00:00,Jenderal Ibrahim Adjie,1,1116.0,57.0,28.66,9,1.0,Saturday,11,5,2,4,0,Afternoon
2022-08-13 11:00:00,Jenderal Ibrahim Adjie,2,1240.0,97.0,20.6,45,2.0,Saturday,11,5,2,4,1,Afternoon
2022-08-13 11:00:00,KH Wahid Hasyim,2,896.0,101.0,16.77,115,2.0,Saturday,11,5,2,5,1,Afternoon
2022-08-13 11:00:00,Jenderal Ibrahim Adjie,3,650.0,171.0,9.61,85,3.0,Saturday,11,5,2,4,2,Afternoon
2022-08-13 11:00:00,Jenderal Ibrahim Adjie,4,570.0,351.0,4.98,17,4.0,Saturday,11,5,2,4,3,Afternoon
2022-08-13 11:00:00,KH Wahid Hasyim,3,823.0,125.0,14.02,19,3.0,Saturday,11,5,2,5,2,Afternoon
2022-08-13 11:00:00,KH Wahid Hasyim,1,1089.0,64.5,20.545,8,1.0,Saturday,11,5,2,5,0,Afternoon
2022-08-13 11:00:00,LLRE Martadinata,1,858.0,60.0,19.47,3,1.0,Saturday,11,5,2,6,0,Afternoon
2022-08-13 11:00:00,LLRE Martadinata,2,949.0,104.0,14.77,109,2.0,Saturday,11,5,2,6,1,Afternoon
2022-08-13 11:00:00,LLRE Martadinata,3,531.0,99.0,11.39,34,3.0,Saturday,11,5,2,6,2,Afternoon
2022-08-13 11:00:00,LLRE Martadinata,4,256.0,104.0,6.16,4,4.0,Saturday,11,5,2,6,3,Afternoon
2022-08-13 11:00:00,N11 Soekarno-Hatta,1,2236.0,69.0,34.95,17,1.0,Saturday,11,5,2,7,0,Afternoon
